params,equity_curve
"[710, 2.6]",1.0814796566872242
"[710, 2.7]",1.0814796566872242
"[710, 2.3]",1.0814796566872242
"[710, 2.2]",1.0814796566872242
"[710, 2.8]",1.0814796566872242
"[710, 2.0]",1.0814796566872242
"[710, 2.1]",1.0814796566872242
"[710, 2.9]",1.0814796566872242
"[370, 4.2]",1.0779175976615483
"[370, 4.9]",1.0779175976615483
"[370, 4.7]",1.0779175976615483
"[370, 4.6]",1.0779175976615483
"[370, 4.5]",1.0779175976615483
"[370, 4.4]",1.0779175976615483
"[370, 4.3]",1.0779175976615483
"[370, 4.1]",1.0779175976615483
"[370, 4.0]",1.0779175976615483
"[370, 4.8]",1.0779175976615483
"[520, 4.4]",1.0286068182681551
"[520, 4.0]",1.0286068182681551
"[520, 4.1]",1.0286068182681551
"[520, 4.2]",1.0286068182681551
"[520, 4.3]",1.0286068182681551
"[520, 4.9]",1.0286068182681551
"[520, 4.5]",1.0286068182681551
"[520, 4.6]",1.0286068182681551
"[520, 4.7]",1.0286068182681551
"[520, 4.8]",1.0286068182681551
"[390, 4.8]",1.021820480592235
"[390, 4.9]",1.021820480592235
"[390, 4.0]",1.021820480592235
"[390, 4.7]",1.021820480592235
"[390, 4.6]",1.021820480592235
"[390, 4.1]",1.021820480592235
"[390, 4.2]",1.021820480592235
"[390, 4.3]",1.021820480592235
"[390, 4.5]",1.021820480592235
"[390, 4.4]",1.021820480592235
"[690, 3.0]",1.0145849324391107
"[690, 3.9]",1.0145849324391107
"[690, 3.8]",1.0145849324391107
"[690, 3.7]",1.0145849324391107
"[690, 3.6]",1.0145849324391107
"[690, 3.5]",1.0145849324391107
"[690, 3.4]",1.0145849324391107
"[690, 3.3]",1.0145849324391107
"[690, 3.2]",1.0145849324391107
"[690, 3.1]",1.0145849324391107
"[10, 3.5]",1.0
"[10, 3.4]",1.0
"[10, 3.9]",1.0
"[10, 3.6]",1.0
"[10, 3.7]",1.0
"[10, 3.8]",1.0
"[10, 3.2]",1.0
"[10, 4.0]",1.0
"[10, 4.1]",1.0
"[10, 4.9]",1.0
"[10, 4.8]",1.0
"[10, 4.7]",1.0
"[10, 4.6]",1.0
"[10, 4.2]",1.0
"[10, 4.3]",1.0
"[10, 3.3]",1.0
"[10, 4.4]",1.0
"[10, 4.5]",1.0
"[10, 3.0]",1.0
"[10, 3.1]",1.0
"[460, 4.9]",0.9793034220707835
"[460, 4.0]",0.9793034220707835
"[460, 4.6]",0.9793034220707835
"[460, 4.7]",0.9793034220707835
"[460, 4.1]",0.9793034220707835
